поставить	2295	диагноз	790	a	107	3.407336663990763	11.367514331030954
выступить	2011	инициатор	480	i	59	1.9629168036099052	11.3669432110778
бить	864	тревога	507	a	51	4.387552861759938	11.366363652543154
подать	1231	иск	1867	a	171	3.7415882151304904	11.359860792126721
заключаться	910	следующее	159	l	33	4.728609977671773	11.343954401217362
вводить	471	заблуждение	271	a	33	5.5385187873470505	11.33703498727757
читать	1088	лекция	554	a	58	4.112632946783296	11.32855044098142
написать	1889	микроблог	158	l	28	3.4469887361758653	11.323539144793347
решать	767	весь	60	a	12	5.550846096564956	11.318175960026256
нанести	573	урон	99	a	13	5.364548728259829	11.31673542566704
вносить	472	корректива	136	a	21	5.878068491121832	11.31550182572793
рассказать	3935	мк	1175	n	190	3.742305089013678	11.311289574441016
стоять	3038	исток	265	g	54	3.279516012200644	11.309872656295045
водить	276	хоровод	95	a	12	6.362439394567291	11.30883809544692
передавать	1084	интерфакс	358	n	49	5.361787468027021	11.308648154686868
принять	3196	решение	15874	a	1270	2.1700399575427562	11.305690103090484
сидеть	1886	парта	124	i	22	2.5849830637372597	11.299560281858907
внести	961	вклад	1549	a	139	4.06928398211544	11.293982332194986
сообщить	3626	пресс-служба	1049	n	173	3.88870849784524	11.291245013646904
заявить	3938	намерение	1099	l	121	1.700461719107544	11.270505655264929
зайти	630	тупик	281	a	33	5.0666167397055	11.263034405833794
